owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,207551.04,210109.82
aafc-aac,2019-2020,79422.71,79590.62
aandc-aadnc,2017-2018,78312.41,80712.63
aandc-aadnc,2018-2019,303209.29,309483.05
aandc-aadnc,2019-2020,125817.74,124018.42
aandc-aadnc,2020-2021,158981.38,151440.01
aandc-aadnc,2021-2022,62931.38,58888.74
acoa-apeca,2019-2020,11500.00,11226.06
acoa-apeca,2020-2021,40914.68,38805.20
acoa-apeca,2021-2022,33174.07,31608.53
atssc-scdata,2020-2021,26446.05,25293.19
atssc-scdata,2021-2022,33751.08,31582.94
cbsa-asfc,2017-2018,43868.43,45091.58
cbsa-asfc,2018-2019,91392.57,93354.78
ccohs-cchst,2017-2018,15855.45,16292.38
ccohs-cchst,2018-2019,123132.78,125383.52
ccohs-cchst,2019-2020,123470.13,122479.27
ccohs-cchst,2020-2021,82684.10,78828.91
ccohs-cchst,2021-2022,66777.51,61816.54
ced-dec,2017-2018,72652.07,75030.79
cer-rec,2017-2018,22487.21,23106.90
cer-rec,2018-2019,63245.29,64859.33
cfia-acia,2018-2019,67807.02,68765.72
cfia-acia,2019-2020,80618.48,80435.17
cfia-acia,2021-2022,88343.40,80702.97
cic,2017-2018,20250.52,20923.06
cnsc-ccsn,2021-2022,29548.85,26867.90
cra-arc,2017-2018,6918.46,7130.50
cra-arc,2018-2019,6918.46,7044.92
cra-arc,2019-2020,6937.41,6881.74
cra-arc,2020-2021,6918.46,6595.88
cra-arc,2021-2022,6918.46,6474.02
csa-asc,2017-2018,265705.43,273886.89
csa-asc,2018-2019,43198.62,43988.25
csa-asc,2019-2020,300444.66,297207.10
csa-asc,2020-2021,84728.60,80514.62
csa-asc,2021-2022,156308.24,148434.67
csps-efpc,2019-2020,260749.57,257384.53
csps-efpc,2020-2021,379177.66,361498.30
csps-efpc,2021-2022,379177.66,354819.69
dfatd-maecd,2017-2018,24577.50,25254.78
dfatd-maecd,2018-2019,71543.50,72297.66
dfatd-maecd,2019-2020,42071.24,42115.62
dfatd-maecd,2020-2021,75678.55,72164.63
dfatd-maecd,2021-2022,149285.66,141431.81
dfo-mpo,2017-2018,78535.00,81139.69
dfo-mpo,2019-2020,153094.66,150835.94
dnd-mdn,2017-2018,2627542.37,2709162.00
dnd-mdn,2018-2019,3283808.61,3343820.90
dnd-mdn,2019-2020,3253873.98,3227761.31
dnd-mdn,2020-2021,5775045.35,5514497.38
dnd-mdn,2021-2022,5135718.53,4803564.99
esdc-edsc,2017-2018,1757604.66,1812744.99
esdc-edsc,2018-2019,1410021.41,1433638.79
esdc-edsc,2019-2020,1627798.88,1615562.14
esdc-edsc,2020-2021,1221231.22,1164696.31
esdc-edsc,2021-2022,1143173.60,1069737.31
fcac-acfc,2017-2018,20010.96,20624.29
fcac-acfc,2018-2019,4989.04,5116.36
fin,2017-2018,65071.00,67065.37
fintrac-canafe,2017-2018,16192.68,16685.17
fintrac-canafe,2018-2019,19967.32,20332.30
fintrac-canafe,2019-2020,19141.88,18920.74
fintrac-canafe,2020-2021,68.12,64.20
hc-sc,2021-2022,32349.17,29991.58
iaac-aeic,2018-2019,16482.09,16622.65
iaac-aeic,2019-2020,237177.15,234192.50
iaac-aeic,2020-2021,89298.03,84287.74
ic,2017-2018,747642.79,769514.63
ic,2018-2019,631195.92,641929.45
ic,2019-2020,912646.42,905603.98
ic,2020-2021,832937.43,793138.41
ic,2021-2022,2904965.55,2711420.35
iic-iac,2019-2020,186019.50,181588.37
iic-iac,2020-2021,746122.17,711333.82
iic-iac,2021-2022,746122.17,698192.06
infc,2018-2019,960500.00,979232.96
infc,2021-2022,90058.46,85019.54
isc-sac,2017-2018,49196.57,50552.28
isc-sac,2018-2019,78973.43,80988.86
isc-sac,2019-2020,128424.25,126402.46
lac-bac,2017-2018,24144.75,24812.58
nrc-cnrc,2017-2018,313461.48,323010.30
nrc-cnrc,2018-2019,310848.21,317019.24
nrc-cnrc,2019-2020,98511.88,97529.92
nrc-cnrc,2020-2021,39079.82,37257.70
nrc-cnrc,2021-2022,84192.70,77654.34
nrcan-rncan,2017-2018,439597.18,453171.62
nrcan-rncan,2018-2019,342450.46,349508.58
nrcan-rncan,2019-2020,51281.14,50297.42
nrcan-rncan,2021-2022,39815.55,36322.38
nserc-crsng,2017-2018,24089.73,24788.77
nserc-crsng,2018-2019,41475.24,42233.36
nserc-crsng,2019-2020,17385.51,17414.62
oag-bvg,2017-2018,275531.74,284160.80
oag-bvg,2018-2019,212842.72,217275.33
oag-bvg,2019-2020,157774.38,156489.74
oag-bvg,2020-2021,1175260.96,1125195.45
oag-bvg,2021-2022,596322.69,561895.89
opc-cpvp,2020-2021,39416.66,37384.41
osfi-bsif,2017-2018,25000.00,25734.92
osfi-bsif,2018-2019,24986.79,25256.47
osfi-bsif,2019-2020,75594.13,74816.34
osfi-bsif,2020-2021,48618.26,46165.31
osfi-bsif,2021-2022,31668.26,29633.92
pc,2017-2018,234764.58,241377.56
pc,2021-2022,882464.53,819088.33
phac-aspc,2018-2019,403965.78,411070.81
phac-aspc,2019-2020,535239.74,529438.44
phac-aspc,2020-2021,762556.83,722323.88
phac-aspc,2021-2022,3057630.47,2865512.13
ps-sp,2017-2018,731008.57,751242.12
ps-sp,2018-2019,1334288.87,1365667.03
ps-sp,2019-2020,7756.47,7784.68
psic-ispc,2019-2020,36725.00,36668.16
pwgsc-tpsgc,2017-2018,1542166.42,1589292.55
pwgsc-tpsgc,2018-2019,2096775.31,2130988.01
pwgsc-tpsgc,2019-2020,6639228.51,6569310.59
pwgsc-tpsgc,2020-2021,9995519.19,9530670.66
pwgsc-tpsgc,2021-2022,10067424.91,9413208.86
rcmp-grc,2017-2018,954186.17,984765.80
rcmp-grc,2018-2019,23876.33,24485.66
rcmp-grc,2021-2022,145149.64,131980.30
ssc-spc,2018-2019,1375479.55,1387210.00
ssc-spc,2019-2020,7627659.32,7566446.58
ssc-spc,2020-2021,7606818.72,7252146.73
ssc-spc,2021-2022,9150594.07,8521874.23
tbs-sct,2017-2018,86151.44,88791.91
tbs-sct,2018-2019,421651.59,427370.64
tbs-sct,2019-2020,39900.00,39027.51
tbs-sct,2020-2021,27922.43,26649.41
tbs-sct,2021-2022,12023.07,11413.57
tc,2017-2018,900409.26,927900.39
tc,2018-2019,335957.20,343374.39
tc,2019-2020,265010.17,262251.35
tc,2020-2021,190423.34,181544.75
tc,2021-2022,365479.21,332319.52
