owner_org,d_fiscal_year,total
aafc-aac,2020-2021,7225.564699738903
cfia-acia,2020-2021,23801.203846153847
dnd-mdn,2017-2018,635619.9348408417
dnd-mdn,2018-2019,1269328.7701907575
dnd-mdn,2019-2020,1783142.760248543
dnd-mdn,2020-2021,1956106.011793925
hc-sc,2017-2018,3879.7318339100348
hc-sc,2018-2019,21036.768166089965
nrc-cnrc,2017-2018,0
nrc-cnrc,2018-2019,0
nrc-cnrc,2019-2020,3194.061757719715
nrc-cnrc,2020-2021,50108.03824228029
pwgsc-tpsgc,2017-2018,209419.28636959373
pwgsc-tpsgc,2018-2019,88866.96666666666
pwgsc-tpsgc,2019-2020,63428.60474137931
pwgsc-tpsgc,2020-2021,55617.628591954024
rcmp-grc,2018-2019,40205.4
