d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,634248.01
1_facilities_and_construction,2018-2019,1369035.33
1_facilities_and_construction,2019-2020,1791484.90
1_facilities_and_construction,2020-2021,1856558.73
2_professional_services,2017-2018,214670.94
2_professional_services,2018-2019,21806.90
2_professional_services,2019-2020,58280.53
2_professional_services,2020-2021,43917.63
6_industrial_products_and_services,2018-2019,28595.68
