owner_org,d_fiscal_year,total,total_constant_2019_dollars
csc-scc,2021-2022,52500.00,48132.80
isc-sac,2018-2019,906689.64,917052.13
isc-sac,2019-2020,2742548.82,2720671.57
isc-sac,2020-2021,4414936.76,4204651.53
isc-sac,2021-2022,4847486.79,4502580.54
isc-sac,2022-2023,4311808.19,3864679.44
