d_most_recent_category,total,percentage
3_information_technology,8122827.98,0.7283059873644266
10_office_management,1353268.21,0.12133623218103445
2_professional_services,1173024.92,0.10517532537044379
6_industrial_products_and_services,381881.86,0.034240149897729846
1_facilities_and_construction,122040.00,0.010942305186365223
