normalized_vendor_name,original_vendor_name
GRC ARCHITECTS,GRC ARCHITECT INC.
GRC ARCHITECTS,Grc Architect Inc.
GRC ARCHITECTS,grc architects
GRC ARCHITECTS,GRC Architects Inc.
GRC ARCHITECTS,GRC Architects
GRC ARCHITECTS,GRC ARCHITECTS INC.
GRC ARCHITECTS,GRC ARCHITECTS
