d_fiscal_year,total,total_constant_2019_dollars
2017-2018,156695.36,160718.43
2018-2019,482465.89,488500.92
2019-2020,2493639.24,2472359.13
2020-2021,5037741.13,4785615.61
2021-2022,469789.97,373944.17
