d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2019-2020,107125000.00,105818691.81
11_defence,2020-2021,149810823.75,142667946.01
11_defence,2021-2022,149810823.75,139282967.23
11_defence,2022-2023,149810823.75,134051353.15
5_transportation_and_logistics,2017-2018,2509609.77,2588320.26
5_transportation_and_logistics,2018-2019,323883029.81,328949285.31
5_transportation_and_logistics,2019-2020,513665868.15,509725760.09
5_transportation_and_logistics,2020-2021,23891391.77,22757768.62
5_transportation_and_logistics,2021-2022,24606766.74,22877542.49
5_transportation_and_logistics,2022-2023,5328813.57,4768244.73
