d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2019-2020,46486.92,46550.66
0_other,2020-2021,317818.76,312101.99
0_other,2021-2022,1467.63,0.00
2_professional_services,2017-2018,657663.90,679547.24
2_professional_services,2018-2019,308691.35,312164.95
2_professional_services,2019-2020,1242949.10,1239377.74
2_professional_services,2020-2021,1046231.28,1013768.01
2_professional_services,2021-2022,1671039.40,1259712.99
3_information_technology,2019-2020,144694.63,144229.03
9_human_capital,2019-2020,40768.63,40820.11
9_human_capital,2020-2021,27031.37,27267.83
