d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2032770.59,2096477.38
2018-2019,1320646.21,1345899.41
2019-2020,1170123.27,1160732.91
2020-2021,1166926.21,1112517.65
2021-2022,1166926.21,1091964.08
