owner_org,d_fiscal_year,total
cbsa-asfc,2017-2018,1259870.2791401276
cbsa-asfc,2018-2019,1259870.2791401276
cbsa-asfc,2019-2020,1263321.978535032
cbsa-asfc,2020-2021,1259870.2791401276
cic,2017-2018,22616.432323232322
cic,2018-2019,22616.432323232322
cic,2019-2020,7559.4650505050495
dfatd-maecd,2017-2018,94393.53227625089
dfatd-maecd,2018-2019,94393.53227625089
dfatd-maecd,2019-2020,94652.1446934461
dfatd-maecd,2020-2021,88270.68647832096
hc-sc,2018-2019,2148.0231190150475
hc-sc,2019-2020,6497.326128590971
hc-sc,2020-2021,4896.659944174802
ic,2019-2020,4817.051428571429
ic,2020-2021,38042.49857142857
pwgsc-tpsgc,2017-2018,36269.16
pwgsc-tpsgc,2018-2019,45194.46998349835
pwgsc-tpsgc,2019-2020,46333.82636963696
pwgsc-tpsgc,2020-2021,46207.23121562156
