owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2017-2018,1259870.28,1293641.76
cbsa-asfc,2018-2019,1259870.28,1275948.13
cbsa-asfc,2019-2020,1263321.98,1260734.36
cbsa-asfc,2020-2021,1259870.28,1233397.55
cbsa-asfc,2021-2022,1259870.28,957048.39
cic,2017-2018,22616.43,23222.68
cic,2018-2019,22616.43,22905.05
cic,2019-2020,7559.47,7556.02
dfatd-maecd,2017-2018,94393.53,96923.80
dfatd-maecd,2018-2019,94393.53,95598.14
dfatd-maecd,2019-2020,94652.14,94458.27
dfatd-maecd,2020-2021,88270.69,86622.73
dfatd-maecd,2021-2022,57466.70,48578.41
hc-sc,2018-2019,2148.02,2175.55
hc-sc,2019-2020,6497.33,6484.02
hc-sc,2020-2021,4896.66,4831.04
hc-sc,2021-2022,6653.70,5054.42
ic,2019-2020,4817.05,4823.66
ic,2020-2021,38042.50,37083.46
pwgsc-tpsgc,2017-2018,36269.16,37240.56
pwgsc-tpsgc,2018-2019,45194.47,45773.40
pwgsc-tpsgc,2019-2020,46333.83,46238.92
pwgsc-tpsgc,2020-2021,46207.23,45236.31
pwgsc-tpsgc,2021-2022,46207.23,35100.88
