d_most_recent_category,total,percentage
NA,5042932.82,0.8850602466682803
6_industrial_products_and_services,385251.90,0.06761366023271614
2_professional_services,174004.69,0.030538703829998157
10_office_management,52792.33,0.00926532120276541
3_information_technology,42859.55,0.007522068066239904
