d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,6805978.67,6982397.31
1_facilities_and_construction,2018-2019,6849877.89,6957454.71
1_facilities_and_construction,2019-2020,11609721.11,11509081.62
1_facilities_and_construction,2020-2021,14069272.47,13379362.46
1_facilities_and_construction,2021-2022,14080212.68,11017385.24
2_professional_services,2017-2018,20886262.89,21426276.91
2_professional_services,2018-2019,26637775.30,27051673.91
2_professional_services,2019-2020,24264440.88,24049161.99
2_professional_services,2020-2021,23705524.73,22530432.62
2_professional_services,2021-2022,43706708.13,34609689.27
