d_fiscal_year,total,total_constant_2019_dollars
2017-2018,27692241.56,28429605.70
2018-2019,33487653.19,33917720.62
2019-2020,35874161.99,35804126.99
2020-2021,37774797.19,36906496.48
2021-2022,57786920.80,44267180.43
