d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,66105.00,67791.33
2_professional_services,2017-2018,4464151.17,4579803.45
2_professional_services,2018-2019,6407237.80,6498388.51
2_professional_services,2019-2020,12415036.09,12308038.54
2_professional_services,2020-2021,12607137.93,11981432.74
2_professional_services,2021-2022,13320310.88,12362865.45
3_information_technology,2017-2018,2332895.33,2392351.81
3_information_technology,2018-2019,4104229.41,4164256.05
3_information_technology,2019-2020,2795463.58,2779556.65
3_information_technology,2020-2021,3910991.59,3717934.31
3_information_technology,2021-2022,3322253.16,3083492.37
