d_fiscal_year,total,total_constant_2019_dollars
2017-2018,949498.42,972106.02
2018-2019,2864189.46,2908731.84
2019-2020,2872036.55,2847799.51
2020-2021,2883820.48,2741466.65
2021-2022,798966.38,737205.00
