d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2020-2021,9557.01,9040.46
1_facilities_and_construction,2021-2022,18127.99,17009.39
10_office_management,2017-2018,3037.06,3108.65
10_office_management,2018-2019,87752.82,89057.49
10_office_management,2019-2020,14218.49,14218.60
10_office_management,2020-2021,10867.98,10306.72
10_office_management,2021-2022,79799.62,72273.04
2_professional_services,2020-2021,161064.20,152406.86
2_professional_services,2021-2022,200301.05,184158.32
3_information_technology,2017-2018,48961.33,50115.45
3_information_technology,2018-2019,178144.84,180284.21
3_information_technology,2019-2020,527850.59,518931.72
3_information_technology,2020-2021,747091.88,709136.97
3_information_technology,2021-2022,1788118.33,1664198.05
9_human_capital,2017-2018,1260.24,1289.95
9_human_capital,2018-2019,37523.06,37974.37
9_human_capital,2019-2020,177847.04,175244.99
9_human_capital,2020-2021,589435.09,561074.36
9_human_capital,2021-2022,132411.43,122392.76
