d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,51828.26,53231.61
2_professional_services,2017-2018,1578343.61,1618606.02
2_professional_services,2018-2019,1213104.38,1231770.00
2_professional_services,2019-2020,1156185.20,1147276.48
2_professional_services,2020-2021,1213354.76,1154267.27
2_professional_services,2021-2022,308464.02,210720.59
3_information_technology,2017-2018,298565.90,306302.72
3_information_technology,2018-2019,194104.86,197521.00
9_human_capital,2017-2018,20551.78,21083.07
9_human_capital,2019-2020,49042.00,47981.97
