owner_org,d_fiscal_year,total
aafc-aac,2018-2019,36499
aandc-aadnc,2017-2018,49666.98011976048
aandc-aadnc,2018-2019,0
cbsa-asfc,2017-2018,259119.55769701692
cbsa-asfc,2018-2019,231482.49125
cbsa-asfc,2019-2020,205875
cnsc-ccsn,2017-2018,101156.34375
cnsc-ccsn,2018-2019,213422.34375
cnsc-ccsn,2019-2020,214007.0625
cra-arc,2020-2021,26894
dfatd-maecd,2017-2018,415865.81465732545
dfatd-maecd,2018-2019,383203.87943528907
dfatd-maecd,2019-2020,304918.91372854414
dfatd-maecd,2020-2021,255350.38939521802
dfo-mpo,2017-2018,24916.5
dnd-mdn,2017-2018,520597.3138541481
dnd-mdn,2018-2019,87465.08586496103
dnd-mdn,2019-2020,141609.93278688524
dnd-mdn,2020-2021,38771.96721311475
esdc-edsc,2017-2018,63391.78
hc-sc,2019-2020,49042
nserc-crsng,2018-2019,185263.03561643834
nserc-crsng,2019-2020,61528.964383561644
ps-sp,2017-2018,60818.85999999999
pwgsc-tpsgc,2020-2021,836420.13
rcmp-grc,2017-2018,80479.46138415246
ssc-spc,2018-2019,9325.89
tbs-sct,2017-2018,352692.2107647993
tbs-sct,2018-2019,134277.44394618834
tbs-sct,2019-2020,134645.32735426008
tbs-sct,2020-2021,55918.27802690583
tc,2018-2019,24860
tc,2019-2020,93600
