owner_org,d_fiscal_year,total
aafc-aac,2017-2018,970800.13
aafc-aac,2018-2019,226286.46
cas-satj,2017-2018,13658.46
cbsa-asfc,2017-2018,37307.82
cbsa-asfc,2018-2019,11723.75
cfia-acia,2017-2018,190593.25
cic,2017-2018,14650.96
cic,2018-2019,544471.7203287671
cic,2019-2020,4465990.089671233
cihr-irsc,2018-2019,33315.24
cra-arc,2017-2018,161231.15024369117
cra-arc,2018-2019,123458.56193141144
csa-asc,2018-2019,19065.74
csc-scc,2017-2018,534367.51
csc-scc,2018-2019,391522.24000000005
cta-otc,2018-2019,1502.3187414500683
cta-otc,2019-2020,2749.243296853625
cta-otc,2020-2021,2741.7317031463745
dfatd-maecd,2017-2018,2273270.36
dfatd-maecd,2018-2019,1052155.2
dfo-mpo,2017-2018,672765.4314
dfo-mpo,2018-2019,1239712.5489999999
dfo-mpo,2019-2020,594711.8535999999
dfo-mpo,2020-2021,58037.536
dnd-mdn,2017-2018,1303153.3210856612
dnd-mdn,2018-2019,1886050.0418190423
dnd-mdn,2019-2020,422349.8026219722
dnd-mdn,2020-2021,315805.57
ec,2017-2018,136534.28
ec,2018-2019,53394.08
esdc-edsc,2018-2019,118407
esdc-edsc,2020-2021,20631.280000000002
fcac-acfc,2017-2018,203824.9
fcac-acfc,2018-2019,269996.55
fcac-acfc,2019-2020,11019.76
ic,2017-2018,180448.91
ic,2019-2020,341860.38
lac-bac,2017-2018,95688.47
mpcc-cppm,2018-2019,15804
nfb-onf,2018-2019,11904.195
nfb-onf,2019-2020,3968.065
nrc-cnrc,2017-2018,888772.06
nrc-cnrc,2018-2019,27095.544776119405
nrc-cnrc,2019-2020,242410.2252238806
nrcan-rncan,2017-2018,756.6336197916668
nrcan-rncan,2018-2019,43074.91841145833
nrcan-rncan,2019-2020,7484.537968750001
pc,2017-2018,204282.68
pc,2018-2019,202112.25
pch,2017-2018,224088.05
pco-bcp,2018-2019,27063.739999999998
phac-aspc,2018-2019,13153.2
pwgsc-tpsgc,2017-2018,34094.93057822639
pwgsc-tpsgc,2018-2019,2071425.1853041267
pwgsc-tpsgc,2019-2020,465035.29411764705
rcmp-grc,2017-2018,279723.58
rcmp-grc,2018-2019,190948.58000000002
rcmp-grc,2019-2020,72871.94857908848
rcmp-grc,2020-2021,40040.89142091153
ssc-spc,2017-2018,1076.6922234392114
ssc-spc,2018-2019,277023.2702285147
ssc-spc,2019-2020,6711.499771485345
statcan,2017-2018,21696
swc-cfc,2017-2018,150898.03174863386
swc-cfc,2018-2019,220021.09825136611
tc,2017-2018,234897.6
wage,2018-2019,72395.28
