d_most_recent_category,total,percentage
3_information_technology,23420907.53813999,0.9351125661282176
6_industrial_products_and_services,775669.6655266758,0.03096969877094993
1_facilities_and_construction,540000,0.02156025700058503
10_office_management,177369.55000000002,0.007081727929774292
2_professional_services,70704.1,0.0028229603092501192
5_transportation_and_logistics,29319.920000000002,0.0011706389082159132
9_human_capital,16407.6,6.550964310422203e-4
NA,15705.260000000002,6.270545219648299e-4
