d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,21696.00,22449.94
it_devices_equipment,2017-2018,6562305.54,6747705.21
it_devices_equipment,2018-2019,5498854.19,5574877.53
it_devices_equipment,2019-2020,5147476.64,5118317.91
it_devices_equipment,2020-2021,2741.73,2613.90
it_devices_equipment,2021-2022,2741.73,2565.61
it_other,2017-2018,914430.31,939871.74
it_other,2018-2019,1604667.00,1633787.14
it_other,2019-2020,608414.22,605398.12
it_other,2020-2021,98078.43,93350.52
it_software_licensing,2017-2018,1076.69,1110.77
