owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,970800.13,999848.65
aafc-aac,2018-2019,226286.46,228721.90
cas-satj,2017-2018,13658.46,14086.84
cbsa-asfc,2017-2018,37307.82,38373.27
cbsa-asfc,2018-2019,11723.75,11993.32
cfia-acia,2017-2018,190593.25,196097.38
cic,2017-2018,14650.96,15069.37
cic,2018-2019,544471.72,549557.98
cic,2019-2020,4465990.09,4438653.22
cihr-irsc,2018-2019,33315.24,34204.65
cra-arc,2017-2018,161231.15,165849.13
cra-arc,2018-2019,123458.56,126749.27
csa-asc,2018-2019,19065.74,19504.13
csc-scc,2017-2018,534367.51,549628.23
csc-scc,2018-2019,369852.51,375118.08
cta-otc,2018-2019,1502.32,1523.83
cta-otc,2019-2020,2749.24,2727.31
cta-otc,2020-2021,2741.73,2611.01
cta-otc,2021-2022,2741.73,2549.06
cta-otc,2022-2023,1246.92,1124.28
dfatd-maecd,2017-2018,2273270.36,2338259.70
dfatd-maecd,2018-2019,1052155.20,1066943.22
dfo-mpo,2017-2018,672765.43,692204.10
dfo-mpo,2018-2019,1249289.99,1271830.63
dfo-mpo,2019-2020,600825.11,597788.37
dfo-mpo,2020-2021,58037.54,55285.58
dnd-mdn,2017-2018,1305859.03,1344697.98
dnd-mdn,2018-2019,1898537.94,1936297.91
dnd-mdn,2019-2020,422349.80,418904.35
dnd-mdn,2020-2021,315805.57,299001.07
ec,2017-2018,136534.28,140468.29
ec,2018-2019,53394.08,54227.21
esdc-edsc,2018-2019,118407.00,119513.12
esdc-edsc,2020-2021,20631.28,19440.35
fcac-acfc,2017-2018,203824.90,209782.29
fcac-acfc,2018-2019,269996.55,276854.21
fcac-acfc,2019-2020,11019.76,10897.73
ic,2017-2018,180448.91,185602.26
ic,2019-2020,341860.38,339059.57
lac-bac,2017-2018,95688.47,98744.89
mpcc-cppm,2018-2019,15804.00,15951.64
nfb-onf,2018-2019,11904.19,12015.40
nfb-onf,2019-2020,3968.06,3980.34
nrc-cnrc,2017-2018,888772.06,914794.43
nrc-cnrc,2018-2019,27095.54,27396.65
nrc-cnrc,2019-2020,242410.23,243095.89
nrcan-rncan,2017-2018,756.63,778.24
nrcan-rncan,2018-2019,43074.92,43550.62
nrcan-rncan,2019-2020,7484.54,7424.83
pc,2017-2018,204282.68,210294.46
pc,2018-2019,202112.25,204000.31
pch,2017-2018,224088.05,230554.71
pco-bcp,2018-2019,27063.74,27661.70
phac-aspc,2018-2019,13153.20,13276.07
pwgsc-tpsgc,2017-2018,34094.93,35135.70
pwgsc-tpsgc,2018-2019,2071425.19,2101556.41
pwgsc-tpsgc,2019-2020,465035.29,461325.72
rcmp-grc,2017-2018,279723.58,288100.37
rcmp-grc,2018-2019,190948.58,193412.58
rcmp-grc,2019-2020,72871.95,72896.65
rcmp-grc,2020-2021,40040.89,38131.77
ssc-spc,2017-2018,1076.69,1110.46
ssc-spc,2018-2019,277023.27,283781.57
ssc-spc,2019-2020,6711.50,6724.93
statcan,2017-2018,21696.00,22437.66
swc-cfc,2017-2018,150898.03,155526.11
swc-cfc,2018-2019,220021.10,225717.82
tc,2017-2018,234897.60,241605.92
wage,2018-2019,72395.28,73071.57
