d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,18415199.93,18890130.00
1_facilities_and_construction,2018-2019,23098286.63,23394535.56
1_facilities_and_construction,2019-2020,23180432.91,23132308.41
1_facilities_and_construction,2020-2021,21920638.13,21413408.78
1_facilities_and_construction,2021-2022,20791992.73,14570495.90
2_professional_services,2017-2018,1868758.32,1914734.38
2_professional_services,2018-2019,3134567.67,3175314.56
2_professional_services,2019-2020,1732903.67,1729017.01
2_professional_services,2020-2021,2081383.49,2031019.85
2_professional_services,2021-2022,1974433.48,1393304.35
5_transportation_and_logistics,2018-2019,38747.70,39238.30
5_transportation_and_logistics,2020-2021,185433.00,178295.57
5_transportation_and_logistics,2021-2022,147465.00,100649.02
6_industrial_products_and_services,2017-2018,0.00,0.00
6_industrial_products_and_services,2018-2019,0.00,0.00
6_industrial_products_and_services,2019-2020,0.00,0.00
6_industrial_products_and_services,2021-2022,106785.00,72683.60
