d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,175660.27,180108.32
it_consulting_services,2018-2019,530546.63,537246.74
it_consulting_services,2019-2020,574704.88,566142.04
it_consulting_services,2020-2021,529022.01,502405.41
it_consulting_services,2021-2022,1498558.79,1380265.14
it_devices_equipment,2017-2018,591166.23,605104.83
it_devices_equipment,2018-2019,124455.75,125689.01
it_devices_equipment,2019-2020,46621.49,45671.20
it_devices_equipment,2020-2021,590094.08,561398.36
it_devices_equipment,2021-2022,223979.28,210298.61
it_other,2019-2020,119718.77,118708.47
it_other,2020-2021,230309.23,219161.41
it_other,2021-2022,155008.23,143787.88
it_software_licensing,2017-2018,1463.86,1501.79
it_software_licensing,2018-2019,964681.44,981659.19
it_software_licensing,2019-2020,622582.57,616306.64
it_software_licensing,2020-2021,694236.87,658665.31
it_software_licensing,2021-2022,918753.93,856353.69
