d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1127243.96,1160100.11
2018-2019,2455858.47,2499695.46
2019-2020,2936045.33,2898159.45
2020-2021,4211492.60,4008795.56
2021-2022,5407130.43,5011114.53
2022-2023,4962706.33,4424112.36
