d_most_recent_category,total,percentage
2_professional_services,5026842.448347426,0.4702596698001709
3_information_technology,4912901.408965402,0.45960051823394393
10_office_management,576035.7735295265,0.05388798145884502
9_human_capital,155926.5012328767,0.014586879484749803
6_industrial_products_and_services,17797.5,0.0016649510222903439
