d_most_recent_category,total,percentage
3_information_technology,8591564.30,0.5329
2_professional_services,6482311.65,0.402
9_human_capital,526972.52,0.0327
10_office_management,491546.01,0.0305
6_industrial_products_and_services,31307.17,0.0019
