owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,10493.89,10591.92
aafc-aac,2019-2020,118860.40,117098.26
aafc-aac,2020-2021,85230.72,80310.84
aafc-aac,2021-2022,9526.77,8880.04
aafc-aac,2022-2023,8221.13,7323.94
cfia-acia,2022-2023,155265.03,139195.17
cgc-ccg,2019-2020,2293.79,2241.43
cgc-ccg,2020-2021,9487.93,8962.58
cgc-ccg,2021-2022,58236.09,52859.09
cgc-ccg,2022-2023,27159.33,24336.45
dnd-mdn,2018-2019,78269.89,79001.06
dnd-mdn,2019-2020,84876.79,84764.72
dnd-mdn,2021-2022,769976.39,696046.39
ec,2017-2018,7544.40,7777.60
ec,2018-2019,3162.45,3242.13
nrc-cnrc,2020-2021,17357.23,16355.30
nrc-cnrc,2021-2022,68674.28,65034.19
nrc-cnrc,2022-2023,16533.48,14886.73
nrcan-rncan,2017-2018,131510.01,135307.34
nrcan-rncan,2018-2019,4854.57,4947.60
nrcan-rncan,2019-2020,132077.68,129135.27
nrcan-rncan,2020-2021,413252.98,389869.21
nrcan-rncan,2021-2022,25131.20,23209.02
nrcan-rncan,2022-2023,688228.81,609575.75
