d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,7544.40,7777.60
1_facilities_and_construction,2018-2019,13656.33,13834.05
1_facilities_and_construction,2019-2020,38487.69,38127.94
1_facilities_and_construction,2020-2021,10372.15,9795.76
1_facilities_and_construction,2021-2022,22453.97,20566.03
1_facilities_and_construction,2022-2023,23101.71,20492.45
2_professional_services,2017-2018,1197.02,1231.20
2_professional_services,2018-2019,4854.57,4947.60
2_professional_services,2019-2020,4867.87,4829.04
2_professional_services,2020-2021,28492.45,27030.72
2_professional_services,2021-2022,12204.00,11523.04
6_industrial_products_and_services,2017-2018,130312.99,134076.14
6_industrial_products_and_services,2018-2019,78269.89,79001.06
6_industrial_products_and_services,2019-2020,294753.11,290282.70
6_industrial_products_and_services,2020-2021,486464.27,458671.45
6_industrial_products_and_services,2021-2022,896886.75,813939.67
6_industrial_products_and_services,2022-2023,872306.06,774825.59
