owner_org,d_fiscal_year,total
cbsa-asfc,2017-2018,3203.3364705882354
cbsa-asfc,2018-2019,19486.963529411765
csc-scc,2019-2020,49165.62295081968
csc-scc,2020-2021,2949937.3770491807
dnd-mdn,2017-2018,28999.00009304871
dnd-mdn,2018-2019,15573.420093048715
dnd-mdn,2019-2020,13880.35486042693
dnd-mdn,2020-2021,14106.920093048715
rcmp-grc,2017-2018,512660.2460098522
rcmp-grc,2018-2019,838488.7675000001
rcmp-grc,2019-2020,554877.2324999999
rcmp-grc,2020-2021,305646.3954781106
