d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1012269.82,1038138.75
2018-2019,1483045.28,1503451.37
2019-2020,2101205.36,2075064.61
2020-2021,1438832.95,1366833.34
2021-2022,1340576.40,858928.69
