owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2017-2018,17889.77,18361.41
elections,2019-2020,111069.40,110106.73
elections,2020-2021,1449089.31,1380420.17
elections,2021-2022,270976.57,251586.84
esdc-edsc,2020-2021,385773.31,365574.10
esdc-edsc,2021-2022,1013108.02,935631.90
pwgsc-tpsgc,2017-2018,3112.51,3185.88
pwgsc-tpsgc,2018-2019,47336.06,48072.20
pwgsc-tpsgc,2019-2020,34112.79,33824.91
pwgsc-tpsgc,2020-2021,34019.58,32341.41
pwgsc-tpsgc,2021-2022,34019.58,31585.31
rcmp-grc,2017-2018,26407.58,27094.91
statcan,2021-2022,71032.50,66165.54
