d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2019-2020,18420.852459016394
1_facilities_and_construction,2020-2021,134807.1475409836
2_professional_services,2017-2018,61947.234446130504
2_professional_services,2018-2019,244892.50603169657
2_professional_services,2019-2020,632000.9010858452
2_professional_services,2020-2021,1438696.0200787494
3_information_technology,2017-2018,216588.12307958252
3_information_technology,2018-2019,1017740.5455843473
3_information_technology,2019-2020,810185.2878225566
3_information_technology,2020-2021,519084.01520270266
9_human_capital,2018-2019,23569.88
