d_fiscal_year,total,total_constant_2019_dollars
2017-2018,278535.36,283515.49
2018-2019,1286202.93,1303161.67
2019-2020,1460607.04,1458092.40
2020-2021,2092587.18,2039479.21
2021-2022,2207309.69,1394043.65
