owner_org,d_fiscal_year,total,total_constant_2019_dollars
cic,2018-2019,41033.39,42128.85
cihr-irsc,2017-2018,10074.00,10361.70
crtc,2020-2021,36612.00,35111.00
dfatd-maecd,2017-2018,909718.23,937755.99
dfatd-maecd,2018-2019,1258899.56,1282673.13
dfatd-maecd,2019-2020,1107347.32,1098647.94
dfatd-maecd,2020-2021,1092260.38,1040182.15
dfatd-maecd,2021-2022,1092260.38,1015502.50
dfatd-maecd,2022-2023,1313778.22,1173704.61
dnd-mdn,2019-2020,15000.00,14880.35
ic,2019-2020,20856.37,20920.91
infc,2019-2020,10424.25,10456.51
nrc-cnrc,2018-2019,11003.25,11297.00
pch,2020-2021,45200.00,42590.86
pco-bcp,2018-2019,83820.96,84603.98
pco-bcp,2019-2020,70787.96,69636.28
pwgsc-tpsgc,2022-2023,23141.93,20624.13
rcmp-grc,2019-2020,60768.01,59380.97
