d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,1125927.52,1160301.63
1_facilities_and_construction,2018-2019,716364.74,728380.75
1_facilities_and_construction,2019-2020,475305.42,471339.87
1_facilities_and_construction,2020-2021,240530.31,229236.28
1_facilities_and_construction,2021-2022,756955.76,703166.65
2_professional_services,2019-2020,7677.17,7505.98
2_professional_services,2020-2021,66544.74,63248.01
2_professional_services,2021-2022,562732.82,519445.87
3_information_technology,2020-2021,4136.28,3923.02
3_information_technology,2021-2022,55916.38,52324.37
6_industrial_products_and_services,2017-2018,29466.37,30278.37
6_industrial_products_and_services,2018-2019,61967.89,63180.56
6_industrial_products_and_services,2021-2022,100111.96,93657.17
