d_most_recent_category,total,percentage
5_transportation_and_logistics,56421894.40,0.7108
2_professional_services,12632519.34,0.1591
1_facilities_and_construction,9548446.30,0.1203
6_industrial_products_and_services,379255.98,0.0048
11_defence,358397.07,0.0045
9_human_capital,37580.41,5e-4
