d_most_recent_category,total,percentage
5_transportation_and_logistics,49868084.94,0.7237593162073561
2_professional_services,10348924.16,0.15019887540610405
1_facilities_and_construction,7922126.44,0.11497760181264989
6_industrial_products_and_services,379255.98,0.005504323036828918
11_defence,358397.07,0.005201587727761564
9_human_capital,24687.11,3.582958092993801e-4
