d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,3163450.776941194
1_facilities_and_construction,2018-2019,3229110.380038241
1_facilities_and_construction,2019-2020,2424248.150826657
1_facilities_and_construction,2020-2021,1262357.58
2_professional_services,2017-2018,21000
2_professional_services,2018-2019,28388.888888888887
2_professional_services,2019-2020,28466.666666666664
2_professional_services,2020-2021,16644.44444444444
