d_most_recent_category,total,percentage
3_information_technology,48766867.29,0.7144
2_professional_services,17423337.49,0.2552
11_defence,1572879.20,0.023
1_facilities_and_construction,482079.95,0.0071
6_industrial_products_and_services,17514.78,3e-4
