d_fiscal_year,total,total_constant_2019_dollars
2017-2018,14615496.42,14985790.45
2018-2019,13909516.04,14087177.98
2019-2020,16086405.35,16051215.54
2020-2021,11903537.79,11645796.62
2021-2022,11238492.17,8961079.22
