d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,181062.00
1_facilities_and_construction,2018-2019,31157.68
1_facilities_and_construction,2019-2020,269860.26
11_defence,2017-2018,877628.68
11_defence,2018-2019,101188.00
11_defence,2019-2020,84831.58
2_professional_services,2017-2018,2082619.87
2_professional_services,2018-2019,3778160.09
2_professional_services,2019-2020,3529374.33
2_professional_services,2020-2021,3507964.99
3_information_technology,2017-2018,11456671.09
3_information_technology,2018-2019,9999010.28
3_information_technology,2019-2020,12202339.17
3_information_technology,2020-2021,8395572.80
6_industrial_products_and_services,2017-2018,17514.78
