d_most_recent_category,total,percentage
2_professional_services,7074731.14,0.6793
1_facilities_and_construction,2222381.78,0.2134
9_human_capital,1004842.26,0.0965
6_industrial_products_and_services,66887.79,0.0064
10_office_management,24600.00,0.0024
0_other,22000.00,0.0021
3_information_technology,0.00,0
