owner_org,d_fiscal_year,total
aafc-aac,2017-2018,76173.82191780822
aafc-aac,2018-2019,20921.178082191782
aafc-aac,2019-2020,43657.85869565217
aafc-aac,2020-2021,48746.99130434782
aandc-aadnc,2017-2018,12096
cer-rec,2017-2018,62137.60217983652
cer-rec,2018-2019,20487.39782016349
cic,2019-2020,14000
cnsc-ccsn,2019-2020,6931.02027027027
cnsc-ccsn,2020-2021,32522.47972972973
csa-asc,2017-2018,247707.91446384043
csa-asc,2018-2019,100862.06896551725
csa-asc,2019-2020,109247.42008557764
csa-asc,2020-2021,294632.365354536
dfo-mpo,2017-2018,23625
dfo-mpo,2018-2019,51975
dfo-mpo,2019-2020,44100
dfo-mpo,2020-2021,88357.5
dnd-mdn,2017-2018,188333.33333333334
dnd-mdn,2018-2019,101666.66666666667
dnd-mdn,2019-2020,16549.904534606205
dnd-mdn,2020-2021,183928.16395854446
ec,2017-2018,39838.22569563724
ec,2018-2019,171815.029509764
ec,2019-2020,123163.33590481663
ec,2020-2021,37875.13043907793
esdc-edsc,2017-2018,45246.882352941175
esdc-edsc,2018-2019,20819.11764705882
hc-sc,2017-2018,70154.4540727903
hc-sc,2018-2019,113412.73243883761
hc-sc,2019-2020,43745.10835323696
hc-sc,2020-2021,61310.13513513513
ic,2017-2018,1640.7928388746802
ic,2018-2019,33834.20716112532
ic,2019-2020,24675
ic,2020-2021,21560
isc-sac,2020-2021,3350.2649006622514
nrc-cnrc,2017-2018,111006.99826996199
nrc-cnrc,2018-2019,467955.37683375017
nrc-cnrc,2019-2020,943571.642157969
nrc-cnrc,2020-2021,747437.3185252186
nrcan-rncan,2017-2018,140284.4993812943
nrcan-rncan,2018-2019,189709.14597815293
nrcan-rncan,2019-2020,222916.3510896677
nrcan-rncan,2020-2021,160973.88985765126
phac-aspc,2017-2018,146891.44414846698
phac-aspc,2018-2019,1018194.4856844187
phac-aspc,2019-2020,1272733.8392273579
phac-aspc,2020-2021,207566.09796999107
rcmp-grc,2018-2019,1583.9999999999998
tc,2017-2018,2828.5714285714284
tc,2018-2019,19171.428571428572
tc,2019-2020,9409.090909090908
tc,2020-2021,48390.90909090909
