owner_org,d_fiscal_year,total
dnd-mdn,2017-2018,1254945.3
dnd-mdn,2018-2019,2604578.28
dnd-mdn,2019-2020,1655173.52
dnd-mdn,2020-2021,3135531.9
rcmp-grc,2017-2018,265035.52944776934
rcmp-grc,2018-2019,388900.7431311208
rcmp-grc,2019-2020,389966.22461915127
rcmp-grc,2020-2021,253990.1806311208
