d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1519980.83,1567285.07
2018-2019,2993479.02,3054626.19
2019-2020,2045139.74,2033794.34
2020-2021,3389522.08,3237048.18
2021-2022,1392727.67,1306826.60
2022-2023,217682.32,195372.29
