d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,130124.97,133444.44
1_facilities_and_construction,2018-2019,186257.31,189153.88
1_facilities_and_construction,2019-2020,186767.60,185191.47
1_facilities_and_construction,2020-2021,186257.31,177069.29
1_facilities_and_construction,2021-2022,186257.31,172929.66
11_defence,2017-2018,1254945.30,1287914.79
11_defence,2018-2019,2604578.28,2648339.47
11_defence,2019-2020,1623095.70,1614399.94
11_defence,2020-2021,3135531.90,2989059.94
11_defence,2021-2022,1206470.36,1132793.78
5_transportation_and_logistics,2017-2018,134910.56,138327.72
5_transportation_and_logistics,2018-2019,202643.44,205794.84
5_transportation_and_logistics,2019-2020,203198.62,201483.84
5_transportation_and_logistics,2020-2021,67732.88,64214.78
6_industrial_products_and_services,2019-2020,32077.82,32021.10
