owner_org,d_fiscal_year,total
aafc-aac,2017-2018,264615.97
aafc-aac,2018-2019,279540.48
aafc-aac,2019-2020,127386.04
aafc-aac,2020-2021,57080.08
cra-arc,2020-2021,525436.27
csa-asc,2017-2018,36941.75
csa-asc,2018-2019,40971.75
csa-asc,2019-2020,79620.19
csc-scc,2017-2018,294962.80
csc-scc,2018-2019,183921.23
csc-scc,2019-2020,183921.23
csc-scc,2020-2021,189439.13
dfatd-maecd,2017-2018,11369.25
dfatd-maecd,2018-2019,32683.94
dfatd-maecd,2019-2020,9389.08
dfo-mpo,2017-2018,105613.31
dfo-mpo,2018-2019,158640.45
dfo-mpo,2019-2020,254594.48
dfo-mpo,2020-2021,96111.82
dnd-mdn,2017-2018,7280151.38
dnd-mdn,2018-2019,5635585.88
dnd-mdn,2019-2020,5938562.77
dnd-mdn,2020-2021,3672490.30
ec,2017-2018,112818.07
ec,2018-2019,11228.53
ec,2019-2020,324417.21
ec,2020-2021,2388.81
elections,2017-2018,30149.51
elections,2018-2019,30947.67
elections,2019-2020,31349.67
elections,2020-2021,32363.11
esdc-edsc,2017-2018,80441.74
hc-sc,2018-2019,24860.00
hc-sc,2019-2020,1202166.94
hc-sc,2020-2021,1934675.71
irb-cisr,2020-2021,251549.96
nrc-cnrc,2017-2018,311851.99
nrc-cnrc,2018-2019,345173.53
nrc-cnrc,2019-2020,234947.30
nrc-cnrc,2020-2021,263132.99
nrcan-rncan,2017-2018,60900.51
nrcan-rncan,2018-2019,158701.72
nrcan-rncan,2020-2021,223823.62
oci-bec,2017-2018,78946.23
oic-ci,2017-2018,8754.03
oic-ci,2018-2019,15705.75
pch,2019-2020,141956.25
ppsc-sppc,2017-2018,136985.16
ppsc-sppc,2018-2019,70659.48
ppsc-sppc,2019-2020,107992.60
ps-sp,2019-2020,75243.23
ps-sp,2020-2021,742264.26
pwgsc-tpsgc,2017-2018,2569237.99
pwgsc-tpsgc,2018-2019,2569237.99
pwgsc-tpsgc,2019-2020,2576276.99
pwgsc-tpsgc,2020-2021,2569237.99
ssc-spc,2017-2018,276739.26
ssc-spc,2018-2019,142521.25
ssc-spc,2019-2020,142521.25
ssc-spc,2020-2021,146797.17
tbs-sct,2017-2018,94086.93
tbs-sct,2018-2019,161228.77
tbs-sct,2019-2020,161670.50
tbs-sct,2020-2021,161228.77
tc,2017-2018,55601.65
tc,2018-2019,83903.21
tc,2019-2020,119227.87
vac-acc,2018-2019,36225.00
vac-acc,2020-2021,20975.63
