normalized_vendor_name,original_vendor_name
SIERRA SYSTEMS GROUP,SIERRA SYSTEMS CONSULTANTS INC.
SIERRA SYSTEMS GROUP,Sierra Systems Group Inc
SIERRA SYSTEMS GROUP,SIERRA SYSTEMS GROUP INC.
SIERRA SYSTEMS GROUP,Sierra Systems Group Inc.
SIERRA SYSTEMS GROUP,SIERRA SYSTEMS GROUP INC
SIERRA SYSTEMS GROUP,SIERRA SYSTEMS
SIERRA SYSTEMS GROUP,SIERRA SYSTEMS CONSULTANTS
SIERRA SYSTEMS GROUP,Sierra Systems Group
SIERRA SYSTEMS GROUP,Sierra
SIERRA SYSTEMS GROUP,Sierra Systems
SIERRA SYSTEMS GROUP,Sierra Systems Consultants Inc.
SIERRA SYSTEMS GROUP,SIERRA SYSYTEMS GROUP INC
SIERRA SYSTEMS GROUP,SIERRA SYSTEMS GROUP
