d_fiscal_year,total,total_constant_2019_dollars
2017-2018,12185929.64,12562068.49
2018-2019,9981736.64,10172716.62
2019-2020,11706815.01,11596148.98
2020-2021,10845308.23,10328500.64
2021-2022,13518587.20,12526401.74
2022-2023,11918048.23,10671043.10
