owner_org,d_fiscal_year,total
cas-satj,2017-2018,150634.17188556938
cas-satj,2018-2019,182341.97188556936
cas-satj,2019-2020,172128.14824689968
cas-satj,2020-2021,150634.17188556938
dfatd-maecd,2018-2019,96568.76
dfatd-maecd,2019-2020,94074.54000000001
dnd-mdn,2017-2018,283915.4997263273
dnd-mdn,2018-2019,283915.4997263273
dnd-mdn,2019-2020,433124.94450886967
dnd-mdn,2020-2021,1515404.4959016393
hc-sc,2017-2018,64709.82666666667
hc-sc,2018-2019,18209.95
hc-sc,2019-2020,23996.68
phac-aspc,2019-2020,356293
pwgsc-tpsgc,2018-2019,16120.650000000001
rcmp-grc,2017-2018,21746.929411764704
rcmp-grc,2018-2019,274011.31058823527
