owner_org,d_fiscal_year,total,total_constant_2019_dollars
csc-scc,2017-2018,19534.69,20073.01
csc-scc,2021-2022,60095.54,55143.61
dfatd-maecd,2017-2018,55172.25,56692.64
dfatd-maecd,2019-2020,12815.51,12677.68
dfatd-maecd,2020-2021,716872.00,679911.37
dnd-mdn,2017-2018,136581.91,140743.39
dnd-mdn,2018-2019,2734188.62,2768299.24
dnd-mdn,2019-2020,187277.90,186231.87
dnd-mdn,2020-2021,613690.74,587496.88
dnd-mdn,2021-2022,990312.37,922477.26
ec,2019-2020,16872.62,16580.93
nrcan-rncan,2017-2018,24415.91,25088.74
nrcan-rncan,2019-2020,59950.43,59295.05
nrcan-rncan,2020-2021,153486.82,146688.03
nrcan-rncan,2021-2022,96218.42,90037.45
oag-bvg,2019-2020,27538.48,26882.49
rcmp-grc,2017-2018,2919417.49,3009547.11
rcmp-grc,2018-2019,3405955.97,3472111.31
rcmp-grc,2019-2020,3505039.75,3438198.62
rcmp-grc,2020-2021,4045949.74,3834192.05
rcmp-grc,2021-2022,2378715.00,2224411.94
tc,2019-2020,24612.34,24026.06
tc,2021-2022,11109.65,10361.65
