d_fiscal_year,total,total_constant_2019_dollars
2017-2018,3155122.25,3240785.92
2018-2019,6140144.59,6219530.06
2019-2020,3834107.03,3832459.71
2020-2021,5529999.30,5437833.68
2021-2022,3537694.17,2434429.94
