owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,5613670.09,5773406.20
aafc-aac,2018-2019,6328548.77,6394446.41
aafc-aac,2019-2020,2710184.90,2665548.04
aafc-aac,2020-2021,4453168.55,4241143.08
aafc-aac,2021-2022,5315448.01,4922332.25
aandc-aadnc,2017-2018,2078700.11,2137478.48
aandc-aadnc,2018-2019,5123788.02,5174672.91
aandc-aadnc,2019-2020,3094806.52,3040705.52
aandc-aadnc,2020-2021,248069.77,236451.92
aandc-aadnc,2021-2022,153122.99,142649.69
acoa-apeca,2017-2018,354604.14,365320.59
acoa-apeca,2018-2019,209863.38,212175.66
acoa-apeca,2019-2020,872065.23,864164.60
acoa-apeca,2020-2021,534518.22,509327.15
acoa-apeca,2021-2022,288147.64,272517.21
atssc-scdata,2017-2018,779222.41,801281.14
atssc-scdata,2018-2019,790990.63,800000.44
atssc-scdata,2019-2020,227021.10,225450.76
atssc-scdata,2020-2021,729606.10,697195.67
atssc-scdata,2021-2022,588606.99,545337.32
cannor,2017-2018,104255.78,107128.77
cannor,2018-2019,136698.61,139414.00
cannor,2021-2022,164742.43,150928.54
cas-satj,2017-2018,3442073.02,3538781.53
cas-satj,2018-2019,663663.94,673211.64
cas-satj,2019-2020,1477977.10,1462843.09
cas-satj,2020-2021,2050817.81,1952561.06
cas-satj,2021-2022,3219776.22,2935765.80
cbsa-asfc,2017-2018,16435034.47,16898425.14
cbsa-asfc,2018-2019,25921753.52,26346174.58
cbsa-asfc,2019-2020,23352656.14,23101223.39
cbsa-asfc,2020-2021,22255891.25,21217589.28
cbsa-asfc,2021-2022,18942824.15,17584525.83
ccohs-cchst,2017-2018,37029.97,38099.19
ccohs-cchst,2018-2019,69196.95,70459.97
ccohs-cchst,2019-2020,14373.17,14380.72
ccohs-cchst,2020-2021,71693.58,68082.37
ccohs-cchst,2021-2022,270575.25,249710.85
ced-dec,2017-2018,39098.32,40282.31
ced-dec,2018-2019,152485.67,154214.79
ced-dec,2019-2020,247735.86,242101.61
ced-dec,2020-2021,489485.68,465711.75
ced-dec,2021-2022,1431271.75,1309977.14
cer-rec,2017-2018,536525.40,552478.79
cer-rec,2018-2019,655065.05,665062.57
cer-rec,2019-2020,420600.79,416398.88
cer-rec,2020-2021,1543446.40,1469934.12
cer-rec,2021-2022,1329822.05,1213164.05
cfia-acia,2017-2018,1593375.16,1637646.30
cfia-acia,2018-2019,2608120.50,2634505.58
cfia-acia,2019-2020,974350.27,953461.16
cfia-acia,2020-2021,13017068.23,12368575.42
cfia-acia,2021-2022,2441067.60,2277382.90
cgc-ccg,2017-2018,389147.71,401834.58
cgc-ccg,2018-2019,380735.43,386105.90
cgc-ccg,2019-2020,734945.38,731259.64
cgc-ccg,2020-2021,1057955.91,1006706.39
cgc-ccg,2021-2022,211571.62,195602.62
chrc-ccdp,2017-2018,592450.76,608785.69
chrc-ccdp,2018-2019,125740.28,126840.07
chrc-ccdp,2019-2020,47909.54,46969.66
chrc-ccdp,2020-2021,591378.61,565562.65
chrc-ccdp,2021-2022,225263.81,213203.06
cic,2017-2018,12726886.87,13103640.50
cic,2018-2019,8156793.59,8294528.56
cic,2019-2020,14602414.10,14468897.20
cic,2020-2021,11377708.79,10841239.21
cic,2021-2022,6863197.55,6426698.46
cics-scic,2018-2019,6616.14,6680.05
cics-scic,2019-2020,158715.26,158345.18
cihr-irsc,2017-2018,283298.72,291752.32
cihr-irsc,2018-2019,1350568.04,1377776.97
cihr-irsc,2019-2020,260253.29,258525.31
cihr-irsc,2020-2021,788673.79,754982.49
cihr-irsc,2021-2022,178202.50,167270.91
cnsc-ccsn,2017-2018,423299.77,436532.06
cnsc-ccsn,2018-2019,424298.48,430147.56
cnsc-ccsn,2019-2020,1480955.17,1454044.22
cnsc-ccsn,2020-2021,1540056.46,1469243.10
cnsc-ccsn,2021-2022,141398.51,130836.66
cpc-cpp,2017-2018,711321.16,731515.16
cpc-cpp,2018-2019,154552.02,157327.11
