d_fiscal_year,total,total_constant_2019_dollars
2017-2018,315430.69,325076.35
2018-2019,288522.05,293206.18
2019-2020,590785.30,584362.95
2020-2021,990896.60,944346.27
2021-2022,911855.73,845295.38
2022-2023,1431109.69,1277914.75
