owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2019-2020,25425.00,25341.60
aafc-aac,2021-2022,24521.00,23363.82
cbsa-asfc,2018-2019,31050.00,31415.18
cbsa-asfc,2019-2020,88414.11,87219.64
cbsa-asfc,2020-2021,219399.71,208431.34
cbsa-asfc,2021-2022,34503.29,32396.92
cnsc-ccsn,2021-2022,39323.02,36597.72
cpc-cpp,2021-2022,66119.45,60120.48
cra-arc,2019-2020,27822.00,27548.91
cra-arc,2020-2021,24232.30,23102.46
cra-arc,2021-2022,29526.64,26934.42
csc-scc,2020-2021,55936.95,53181.46
csc-scc,2021-2022,127025.55,119391.30
cta-otc,2018-2019,15750.00,16024.64
dfo-mpo,2019-2020,54127.50,53534.52
dnd-mdn,2019-2020,84495.49,83279.35
dnd-mdn,2020-2021,198166.13,190209.05
dnd-mdn,2021-2022,27667.50,26248.82
esdc-edsc,2017-2018,24328.71,25098.84
esdc-edsc,2018-2019,24950.40,25303.17
esdc-edsc,2019-2020,70899.74,69624.75
esdc-edsc,2020-2021,39999.01,38439.92
esdc-edsc,2021-2022,83799.04,79048.11
hc-sc,2019-2020,20340.00,20413.98
isc-sac,2020-2021,99948.00,95374.07
osfi-bsif,2017-2018,163750.98,168617.30
osfi-bsif,2018-2019,159785.49,162706.20
osfi-bsif,2019-2020,160223.25,158937.45
osfi-bsif,2020-2021,159785.49,152335.40
osfi-bsif,2021-2022,159785.49,149521.03
osgg-bsgg,2021-2022,42714.00,39954.12
pc,2019-2020,30764.25,30727.13
pc,2021-2022,58788.46,54392.16
ps-sp,2017-2018,127351.00,131281.81
ps-sp,2018-2019,24774.12,24985.40
ps-sp,2019-2020,28273.95,27600.45
ps-sp,2020-2021,142501.16,135822.76
ps-sp,2021-2022,33850.85,31676.31
pwgsc-tpsgc,2018-2019,10534.54,10657.78
pwgsc-tpsgc,2020-2021,41358.00,39346.87
pwgsc-tpsgc,2021-2022,103790.50,96594.23
ssc-spc,2021-2022,10186.54,9262.32
statcan,2021-2022,53403.80,49423.60
tc,2018-2019,21677.50,21862.37
vac-acc,2021-2022,7127.60,6480.92
