d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,66269.86,68372.11
it_consulting_services,2018-2019,920502.86,936186.64
it_consulting_services,2019-2020,680970.40,676922.06
it_consulting_services,2020-2021,1659509.95,1574066.50
it_consulting_services,2021-2022,7621207.10,7054686.78
it_consulting_services,2022-2023,13748313.65,12291713.33
it_software_licensing,2018-2019,362194.80,368202.92
it_software_licensing,2019-2020,402869.24,399230.98
it_software_licensing,2020-2021,611413.11,582937.86
it_software_licensing,2021-2022,662142.11,614574.75
it_software_licensing,2022-2023,825143.88,738824.41
