normalized_vendor_name,original_vendor_name
MAKWA RESOURCING,"MAKWA RESOURCING INC.,"
MAKWA RESOURCING,Makwa Resourcing Inc.
MAKWA RESOURCING,MAKWA RESOURCING INC
MAKWA RESOURCING,MAKWA RESOURCING
MAKWA RESOURCING,MAKWA RESOURCING INC.
MAKWA RESOURCING,MAKWA Resursing Inc
MAKWA RESOURCING,Makwa Resourcing Inc
MAKWA RESOURCING,Makawa Resourcing Inc.
MAKWA RESOURCING,Makawa Resourcing Inc
MAKWA RESOURCING,MAKWA Resourcing Inc
MAKWA RESOURCING,Makwa Resourcing inc.
MAKWA RESOURCING,MAKWA Resourcing Inc.
MAKWA RESOURCING,Makwa Resourcing
