d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1711695.57,1754940.15
2018-2019,2599070.67,2639141.56
2019-2020,3002066.85,2977636.14
2020-2021,3659608.56,3473397.91
2021-2022,10067626.44,9311930.03
