d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1721238.26,1761962.44
2018-2019,1863155.39,1886996.00
2019-2020,2019851.93,2015559.97
2020-2021,2028214.65,1980904.31
2021-2022,2401666.54,1794386.54
