d_fiscal_year,total,total_constant_2019_dollars
2017-2018,4786639.72,4908576.31
2018-2019,1858864.74,1886328.62
2019-2020,1340743.07,1329168.17
2020-2021,1054145.81,1002185.24
2021-2022,385165.67,351236.19
