d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,1699121.07
1_facilities_and_construction,2018-2019,1699121.07
1_facilities_and_construction,2019-2020,1703776.20
1_facilities_and_construction,2020-2021,437581.86
6_industrial_products_and_services,2017-2018,11296413.18
6_industrial_products_and_services,2018-2019,11296413.18
6_industrial_products_and_services,2019-2020,11327362.25
